counter,county,state,address_cross
1808,"El Paso","TX","1215 E RIO GRANDE AVE 4"
1809,"El Paso","TX","12151   SAINT LUCIA DR"
1810,"El Paso","TX","12152   DRIFTWOOD LN"
1811,"El Paso","TX","12153   COPPER SKIN PL"
1812,"El Paso","TX","1216   VISTA DE ORO DR C"
1813,"El Paso","TX","1216   VISTA DE ORO DR DH"
1814,"El Paso","TX","1216 E RIO GRANDE AVE 4"
1815,"El Paso","TX","1216 E WYOMING AVE C"
1816,"El Paso","TX","1216 E YANDELL DR 3"
1817,"El Paso","TX","12160   CHERRY WOOD LN"
1818,"El Paso","TX","12161   COPPER VALLEY LN"
1819,"El Paso","TX","12163   COPPER VALLEY LN"
1820,"El Paso","TX","12163   OBRADY PL B"
1821,"El Paso","TX","12164   FOX RUN WAY"
1822,"El Paso","TX","12167   BUCKSHOT PL"
1823,"El Paso","TX","12169   BUCKSHOT PL"
1824,"El Paso","TX","1217 E YANDELL DR 1"
1825,"El Paso","TX","1217 E YANDELL DR 7"
1826,"El Paso","TX","1217 N MESA ST 320"
1827,"El Paso","TX","1217 N VIRGINIA ST 7"
1828,"El Paso","TX","12170   COPPER VALLEY LN"
1829,"El Paso","TX","12170   ROJAS DR   D"
1830,"El Paso","TX","12170   ROJAS DR A B"
1831,"El Paso","TX","12170   ROJAS DR D & E"
1832,"El Paso","TX","12170   ROJAS DR D&E"
1833,"El Paso","TX","12170   ROJAS DR D-E"
1834,"El Paso","TX","12172   COPPER VALLEY LN"
1835,"El Paso","TX","12172   DRIFTWOOD LN"
1836,"El Paso","TX","12175   MIDDLE FORK PL"
1837,"El Paso","TX","1218 E WYOMING AVE A"
1838,"El Paso","TX","1219 N EL PASO ST 5"
1839,"El Paso","TX","12190   VIA INCA DR"
1840,"El Paso","TX","12191   ODONNELL DR"
1841,"El Paso","TX","122 S MANZANITA DR"
1842,"El Paso","TX","122 S RESLER DR"
1843,"El Paso","TX","122 S VALENCIA PL 12"
1844,"El Paso","TX","122 S VALENCIA PL 13"
1845,"El Paso","TX","122 S VALENCIA PL 16"
1846,"El Paso","TX","1220   DON HASKINS DR A"
1847,"El Paso","TX","1220   VISTA DE ORO DR A"
1848,"El Paso","TX","12200   ZARAGOZA"
1849,"El Paso","TX","1221   MAGOFFIN AVE 21"
1850,"El Paso","TX","1221   MAGOFFIN AVE 25"
1851,"El Paso","TX","1221   MAGOFFIN AVE 34"
1852,"El Paso","TX","1221   MAGOFFIN AVE 35"
1853,"El Paso","TX","1221   MAGOFFIN AVE 76"
1854,"El Paso","TX","1221 E SAN ANTONIO AVE 101"
1855,"El Paso","TX","1221 E SAN ANTONIO AVE 104 D"
1856,"El Paso","TX","1221 E SAN ANTONIO AVE 12 A"
1857,"El Paso","TX","1221 E SAN ANTONIO AVE 12A"
1858,"El Paso","TX","1221 E SAN ANTONIO AVE 2"
1859,"El Paso","TX","1221 E SAN ANTONIO AVE 219"
1860,"El Paso","TX","1221 E SAN ANTONIO AVE 223"
1861,"El Paso","TX","1221 E SAN ANTONIO AVE 27"
1862,"El Paso","TX","1221 E SAN ANTONIO AVE 305"
1863,"El Paso","TX","1221 E SAN ANTONIO AVE 320"
1864,"El Paso","TX","1221 E SAN ANTONIO AVE 426"
1865,"El Paso","TX","1221 E SAN ANTONIO AVE 47"
1866,"El Paso","TX","1221 E SAN ANTONIO AVE 48"
1867,"El Paso","TX","1221 E SAN ANTONIO AVE 519"
1868,"El Paso","TX","1221 E SAN ANTONIO AVE 525"
1869,"El Paso","TX","1221 E SAN ANTONIO AVE 601"
1870,"El Paso","TX","1221 E SAN ANTONIO AVE 622"
1871,"El Paso","TX","1221 E SAN ANTONIO AVE 63"
1872,"El Paso","TX","1221 E SAN ANTONIO AVE 66 B"
1873,"El Paso","TX","1221 E SAN ANTONIO AVE 703"
1874,"El Paso","TX","1221 E SAN ANTONIO AVE 705"
1875,"El Paso","TX","1221 E SAN ANTONIO AVE 714"
1876,"El Paso","TX","1221 E SAN ANTONIO AVE 72"
1877,"El Paso","TX","1221 E SAN ANTONIO AVE 74"
1878,"El Paso","TX","1221 E SAN ANTONIO AVE 77"
1879,"El Paso","TX","1221 E SAN ANTONIO AVE 78C"
1880,"El Paso","TX","1221 E SAN ANTONIO AVE 8"
1881,"El Paso","TX","1221 E SAN ANTONIO AVE 80C"
1882,"El Paso","TX","1221 E SAN ANTONIO AVE 84"
1883,"El Paso","TX","1221 E SAN ANTONIO AVE 903"
1884,"El Paso","TX","1221 E SAN ANTONIO AVE 907"
1885,"El Paso","TX","1221 N ST VRAIN ST 31"
1886,"El Paso","TX","12210   JOE BATTLE"
1887,"El Paso","TX","12210   MONTWOOD DR   109"
1888,"El Paso","TX","12210   MONTWOOD DR 108"
1889,"El Paso","TX","12211   GATEWAY WEST BLVD 103"
1890,"El Paso","TX","12211   GATEWAY WEST BLVD 205"
1891,"El Paso","TX","12211   GATEWAY WEST BLVD 211"
1892,"El Paso","TX","12211   GATEWAY WEST BLVD 228"
1893,"El Paso","TX","12211   GATEWAY WEST BLVD 309"
1894,"El Paso","TX","12211   MONTWOOD DR B"
1895,"El Paso","TX","12212   COSTA BRAVA DR"
1896,"El Paso","TX","12215   GATEWAY WEST BLVD 107"
1897,"El Paso","TX","12215   GATEWAY WEST BLVD 109"
1898,"El Paso","TX","12215   GATEWAY WEST BLVD 121"
1899,"El Paso","TX","12215   GATEWAY WEST BLVD 211"
1900,"El Paso","TX","12215   GATEWAY WEST BLVD 230"
1901,"El Paso","TX","12215   GATEWAY WEST BLVD 303"
1902,"El Paso","TX","12215   GATEWAY WEST BLVD 433"
1903,"El Paso","TX","12216   TENDER FOOT CT"
1904,"El Paso","TX","1222   GILES RD   1"
1905,"El Paso","TX","1222   GILES RD   3"
1906,"El Paso","TX","1222   GILES RD   6"
1907,"El Paso","TX","1222   GILES RD   7"
1908,"El Paso","TX","1222   GILES RD 1006"
1909,"El Paso","TX","1222   GILES RD 1006 1"
1910,"El Paso","TX","1222   GILES RD 1011"
1911,"El Paso","TX","1222   GILES RD 1017"
1912,"El Paso","TX","1222   GILES RD 1020"
1913,"El Paso","TX","1222   GILES RD 1021"
1914,"El Paso","TX","1222   GILES RD 1023 3"
1915,"El Paso","TX","1222   GILES RD 1039"
1916,"El Paso","TX","1222   GILES RD 1039 6"
1917,"El Paso","TX","1222   GILES RD 1048 J"
1918,"El Paso","TX","1222   GILES RD 2007"
1919,"El Paso","TX","1222   GILES RD 2016"
1920,"El Paso","TX","1222   GILES RD 2022"
1921,"El Paso","TX","1222   GILES RD 2022 3"
1922,"El Paso","TX","1222   GILES RD 2047 7"
1923,"El Paso","TX","12220   PELLICANO DR 102"
1924,"El Paso","TX","12220   PELLICANO DR 107"
1925,"El Paso","TX","12220   PELLICANO DR 110"
1926,"El Paso","TX","12220   PELLICANO DR 1114"
1927,"El Paso","TX","12220   PELLICANO DR 1309 13"
1928,"El Paso","TX","12220   PELLICANO DR 1414"
1929,"El Paso","TX","12220   PELLICANO DR 1502"
1930,"El Paso","TX","12220   PELLICANO DR 1507"
1931,"El Paso","TX","12220   PELLICANO DR 1602"
1932,"El Paso","TX","12220   PELLICANO DR 17 10"
1933,"El Paso","TX","12220   PELLICANO DR 1804"
1934,"El Paso","TX","12220   PELLICANO DR 1808"
1935,"El Paso","TX","12220   PELLICANO DR 713"
1936,"El Paso","TX","12220   PELLICANO DR 901"
1937,"El Paso","TX","12228   VIA GRANADA DR"
1938,"El Paso","TX","1224   KENTUCKY ST 5A"
1939,"El Paso","TX","1224   KENTUCKY ST 7"
1940,"El Paso","TX","12244   MONTANA AVE 100 B"
1941,"El Paso","TX","12245   CORAL GATE DR"
1942,"El Paso","TX","1225   IDLEWILDE DR"
1943,"El Paso","TX","1225   TEXAS AVE B"
1944,"El Paso","TX","1225 N KANSAS ST 3"
1945,"El Paso","TX","12251   GATEWAY WEST BLVD 107"
1946,"El Paso","TX","1227 E MISSOURI AVE"
1947,"El Paso","TX","1227 E SAN ANTONIO AVE 109"
1948,"El Paso","TX","12270   EDGEMERE BLVD G"
1949,"El Paso","TX","12277   ROJAS DR   B"
1950,"El Paso","TX","12277   ROJAS DR B"
1951,"El Paso","TX","12278   DELACROIX DR"
1952,"El Paso","TX","12295   PELLICANO DR 1"
1953,"El Paso","TX","123 N MARYLAND ST B"
1954,"El Paso","TX","123 S AWBREY ST 2"
1955,"El Paso","TX","1230   TEXAS AVE   A"
1956,"El Paso","TX","12300   EASTLAKE BLVD SISD"
1957,"El Paso","TX","12300   MONTWOOD DR 300"
1958,"El Paso","TX","12300   PELIC"
1959,"El Paso","TX","12300   PELLLICANO"
1960,"El Paso","TX","12301   TIERRA ESTE RD EP"
1961,"El Paso","TX","12301   TIERRA ESTE RD SISD"
1962,"El Paso","TX","12302   MONTANA AVE 401"
1963,"El Paso","TX","12302   MONTANA AVE 501"
1964,"El Paso","TX","12302   MONTANA AVE 901"
1965,"El Paso","TX","12302   MONTANA AVE F"
1966,"El Paso","TX","1231   MAGOFFIN AVE 1"
1967,"El Paso","TX","1231   MAGOFFIN AVE 6"
1968,"El Paso","TX","12310   LORENZO RUIZ AVE 11"
1969,"El Paso","TX","12310   LORENZO RUIZ AVE 134"
1970,"El Paso","TX","12310   LORENZO RUIZ AVE 134 13"
1971,"El Paso","TX","12310   LORENZO RUIZ AVE 171 17"
1972,"El Paso","TX","12310   LORENZO RUIZ AVE 202"
1973,"El Paso","TX","12310   LORENZO RUIZ AVE 224"
1974,"El Paso","TX","12310   LORENZO RUIZ AVE 263"
1975,"El Paso","TX","12310   LORENZO RUIZ AVE 4 4"
1976,"El Paso","TX","12310   LORENZO RUIZ AVE 82"
1977,"El Paso","TX","12311   LORENZO RUIZ AVE   5"
1978,"El Paso","TX","12311   LORENZO RUIZ AVE 11 1"
1979,"El Paso","TX","12311   LORENZO RUIZ AVE 131"
1980,"El Paso","TX","12311   LORENZO RUIZ AVE 153"
1981,"El Paso","TX","12311   LORENZO RUIZ AVE 37"
1982,"El Paso","TX","12311   LORENZO RUIZ AVE 41"
1983,"El Paso","TX","12311   LORENZO RUIZ AVE 61"
1984,"El Paso","TX","12311   LORENZO RUIZ AVE 61 6"
1985,"El Paso","TX","12311   LORENZO RUIZ AVE 72 7"
1986,"El Paso","TX","12313   ZARA"
1987,"El Paso","TX","12315   BUCKLEY GROVE CT"
1988,"El Paso","TX","12320   LORENZO RUIZ AVE   A"
1989,"El Paso","TX","12320   LORENZO RUIZ AVE H"
1990,"El Paso","TX","12331   GATEWAY WEST BLVD"
1991,"El Paso","TX","12349   WESTBURY AVE"
1992,"El Paso","TX","12364   SETTING SUN"
1993,"El Paso","TX","12365   GOLDEN SUN DR"
1994,"El Paso","TX","1237   LOMALAND DR 6"
1995,"El Paso","TX","12370   EDGEMERE BLVD 103"
1996,"El Paso","TX","12371   EDGEMERE BLVD 207"
1997,"El Paso","TX","12371   EDGEMERE BLVD 215"
1998,"El Paso","TX","124   VAQUERO LN 3"
1999,"El Paso","TX","124   VAQUERO LN 37 4"
2000,"El Paso","TX","124   VAQUERO LN 44"
2001,"El Paso","TX","124   VAQUERO LN 47"
2002,"El Paso","TX","124   VAQUERO LN 48"
2003,"El Paso","TX","124   VAQUERO LN 6"
2004,"El Paso","TX","1240   KENTUCKY ST"
2005,"El Paso","TX","12400   ROJAS DR 10"
2006,"El Paso","TX","12400   ROJAS DR 103"
2007,"El Paso","TX","12400   ROJAS DR 113"
2008,"El Paso","TX","12400   ROJAS DR 123"
2009,"El Paso","TX","12400   ROJAS DR 124"
2010,"El Paso","TX","12400   ROJAS DR 128"
2011,"El Paso","TX","12400   ROJAS DR 133"
2012,"El Paso","TX","12400   ROJAS DR 166"
2013,"El Paso","TX","12400   ROJAS DR 177"
2014,"El Paso","TX","12400   ROJAS DR 192"
2015,"El Paso","TX","12400   ROJAS DR 193"
2016,"El Paso","TX","12400   ROJAS DR 21"
2017,"El Paso","TX","12400   ROJAS DR 211"
2018,"El Paso","TX","12400   ROJAS DR 231"
2019,"El Paso","TX","12400   ROJAS DR 237"
2020,"El Paso","TX","12400   ROJAS DR 244"
2021,"El Paso","TX","12400   ROJAS DR 250"
2022,"El Paso","TX","12400   ROJAS DR 253"
2023,"El Paso","TX","12400   ROJAS DR 255"
2024,"El Paso","TX","12400   ROJAS DR 258"
2025,"El Paso","TX","12400   ROJAS DR 267"
2026,"El Paso","TX","12400   ROJAS DR 45"
2027,"El Paso","TX","12400   ROJAS DR 77"
2028,"El Paso","TX","12400   ROJAS DR 9"
2029,"El Paso","TX","12400   ROJAS DR 91"
2030,"El Paso","TX","12400   ROJAS DR 99"
2031,"El Paso","TX","12400   ROJAS DR B"
2032,"El Paso","TX","12400   TIERRA LUCIA CT"
2033,"El Paso","TX","12404   SUN WILLOW AVE 4"
2034,"El Paso","TX","12413   ARMADILLO CT 32"
2035,"El Paso","TX","12420   EDGEMERE BLVD 107"
2036,"El Paso","TX","12421   DESERT VIEW DR"
2037,"El Paso","TX","12428   DESERT VIEW DR"
2038,"El Paso","TX","12429   ROJAS DR C"
2039,"El Paso","TX","12430   EDGEMERE BLVD 205"
2040,"El Paso","TX","1245   AIRWAY BLVD   GECU"
2041,"El Paso","TX","12460   MONTWOOM"
2042,"El Paso","TX","12468   TIERRA LIMON DR"
2043,"El Paso","TX","12494   TIERRA ESPADA DR"
2044,"El Paso","TX","125   CORONADO RD   A"
2045,"El Paso","TX","125   ISELA RUBALCAVA BLVD"
2046,"El Paso","TX","125   VAQUERO LN 1"
2047,"El Paso","TX","125   VAQUERO LN 1 5"
2048,"El Paso","TX","125   VAQUERO LN 105"
2049,"El Paso","TX","125   VAQUERO LN 1110"
2050,"El Paso","TX","125   VAQUERO LN 121"
2051,"El Paso","TX","125   VAQUERO LN 137 8"
2052,"El Paso","TX","125   VAQUERO LN 14"
2053,"El Paso","TX","125   VAQUERO LN 154 6"
2054,"El Paso","TX","125   VAQUERO LN 156"
2055,"El Paso","TX","125   VAQUERO LN 31"
2056,"El Paso","TX","125   VAQUERO LN 63"
2057,"El Paso","TX","125   VAQUERO LN 64"
2058,"El Paso","TX","125   VAQUERO LN 67"
2059,"El Paso","TX","125   VAQUERO LN 9 5"
2060,"El Paso","TX","125 N GLENWOOD ST   B"
2061,"El Paso","TX","125 W HAGUE RD 310"
2062,"El Paso","TX","12500   MONTANA AVE 13"
2063,"El Paso","TX","12500   ROBERT DAVID DR"
2064,"El Paso","TX","12500   SOMBRA DE SOL"
2065,"El Paso","TX","1251   DESERT MIRAGE PL"
2066,"El Paso","TX","12513   CRYSTAL RIDGE DR"
2067,"El Paso","TX","12516   GARDE"
2068,"El Paso","TX","12533   TIERRA CUERVO DR"
2069,"El Paso","TX","1254   ZELLIGE ST"
2070,"El Paso","TX","1256 S CLINT SAN ELIZARIO RD"
2071,"El Paso","TX","12597   ARROW WEED DR"
2072,"El Paso","TX","126   MALAGA PL"
2073,"El Paso","TX","12600   GREG MARTINEZ DR"
2074,"El Paso","TX","12600   JOSIE TINAJERO AVE"
2075,"El Paso","TX","12601   GATEWAY WEST BLVD"
2076,"El Paso","TX","12601   ZULEMA ST"
2077,"El Paso","TX","1261 E OLIVAS V AOY AVE"
2078,"El Paso","TX","12613   AZULITO ST"
2079,"El Paso","TX","12613   KEITHA ADAMS DR"
2080,"El Paso","TX","12613   ZULEMA ST"
2081,"El Paso","TX","12620   ZULEMA ST"
2082,"El Paso","TX","12624   ZULEMA ST"
2083,"El Paso","TX","12632   TIERRA PERLA CT"
2084,"El Paso","TX","12633   TIERRA ALZANA REFR FUP"
2085,"El Paso","TX","1264 N PIEDRAS ST"
2086,"El Paso","TX","12641   AZULITO ST"
2087,"El Paso","TX","12641   ZULEMA ST"
2088,"El Paso","TX","12650   MARIAH MARTINEZ DR"
2089,"El Paso","TX","12652   MARIAH MARTINEZ DR"
2090,"El Paso","TX","12654   HONEY MESQUITE ST"
2091,"El Paso","TX","12657   HONEY MESQUITE ST"
2092,"El Paso","TX","1266   ZELLIGE ST"
2093,"El Paso","TX","12660   AZULITO ST"
2094,"El Paso","TX","12665   GATEWAY WEST BLVD"
2095,"El Paso","TX","12676   JOSIE TINAJERO AVE"
2096,"El Paso","TX","127   LINDBERGH AVE"
2097,"El Paso","TX","12704   MARIA L FERNANDEZ CT"
2098,"El Paso","TX","12705   MONTANA AVE 300"
2099,"El Paso","TX","12705   MONTANA AVE 314"
2100,"El Paso","TX","12705   MONTANA AVE 513"
2101,"El Paso","TX","12705   MONTANA AVE 601"
2102,"El Paso","TX","12708   MARIA L FERNANDEZ CT"
2103,"El Paso","TX","1272   LOMALAND DR 1"
2104,"El Paso","TX","12724   TIERRA KARLA DR"
2105,"El Paso","TX","12727   TIERRA ESTE RD   24"
2106,"El Paso","TX","12727   TIERRA ESTE RD 105 I"
2107,"El Paso","TX","12727   TIERRA ESTE RD 117"
2108,"El Paso","TX","12727   TIERRA ESTE RD 124"
2109,"El Paso","TX","12727   TIERRA ESTE RD 149"
2110,"El Paso","TX","12727   TIERRA ESTE RD 149 L"
2111,"El Paso","TX","12727   TIERRA ESTE RD 153"
2112,"El Paso","TX","12727   TIERRA ESTE RD 153 M"
2113,"El Paso","TX","12727   TIERRA ESTE RD 156 M"
2114,"El Paso","TX","12727   TIERRA ESTE RD 165"
2115,"El Paso","TX","12727   TIERRA ESTE RD 17 B"
2116,"El Paso","TX","12727   TIERRA ESTE RD 19 B"
2117,"El Paso","TX","12727   TIERRA ESTE RD 24 B"
2118,"El Paso","TX","12727   TIERRA ESTE RD 31"
2119,"El Paso","TX","12727   TIERRA ESTE RD 50 E"
2120,"El Paso","TX","12727   TIERRA ESTE RD 57"
2121,"El Paso","TX","12727   TIERRA ESTE RD 65 F"
2122,"El Paso","TX","12727   TIERRA ESTE RD 67"
2123,"El Paso","TX","12727   TIERRA ESTE RD 69"
2124,"El Paso","TX","12727   TIERRA ESTE RD 70 F"
2125,"El Paso","TX","12727   TIERRA ESTE RD 78 F"
2126,"El Paso","TX","12727   TIERRA ESTE RD 80 F"
2127,"El Paso","TX","12727   TIERRA ESTE RD 84"
2128,"El Paso","TX","12727   TIERRA ESTE RD 86"
2129,"El Paso","TX","12727   TIERRA ESTE RD B 19"
2130,"El Paso","TX","12727   TIERRA ESTE RD I"
2131,"El Paso","TX","12727   TIERRA ESTE RD M166"
2132,"El Paso","TX","1273   JOE BATTLE BLVD A1"
2133,"El Paso","TX","12737   TRE MAXIMILIANO AVE"
2134,"El Paso","TX","12740   MARIA L FERNANDEZ CT"
2135,"El Paso","TX","12741   RAUL MENDIOLA LN"
2136,"El Paso","TX","12744   MARIA L FERNANDEZ CT"
2137,"El Paso","TX","12745   TRE MAXIMILIANO AVE"
2138,"El Paso","TX","1275   DESERT MIRAGE PL"
2139,"El Paso","TX","12757   MARIA L FERNANDEZ CT"
2140,"El Paso","TX","12769   RAMON PRIETO CT"
2141,"El Paso","TX","12770   EDGEMERE BLVD   G"
2142,"El Paso","TX","12770   EDGEMERE BLVD C"
2143,"El Paso","TX","12770   EDGEMERE BLVD C4"
2144,"El Paso","TX","12770   EDGEMERE BLVD F"
2145,"El Paso","TX","12770   EDGEMERE BLVD H"
2146,"El Paso","TX","12784   TRE MAXIMILIANO AVE"
2147,"El Paso","TX","12789   TRE MAXIMILIANO AVE"
2148,"El Paso","TX","128   CARGILL ST 13"
2149,"El Paso","TX","12801   EDGEMERE BLVD 108-B"
2150,"El Paso","TX","12801   EDGEMERE BLVD 112"
2151,"El Paso","TX","12801   EDGEMERE BLVD A"
2152,"El Paso","TX","12801   EDGEMERE BLVD B"
2153,"El Paso","TX","1281   JOE BATTLE BLVD A"
2154,"El Paso","TX","1282   ZELLIGE ST"
2155,"El Paso","TX","1285   BOB HOPE DR A"
2156,"El Paso","TX","129   GASPAR ST C"
2157,"El Paso","TX","129 S BALBOA RD"
2158,"El Paso","TX","12921   HUECO MINE DR"
2159,"El Paso","TX","12949   EASTBROOK DR   3"
2160,"El Paso","TX","12949   EASTBROOK DR   324"
2161,"El Paso","TX","12949   EASTBROOK DR   45"
2162,"El Paso","TX","12949   EASTBROOK DR 101"
2163,"El Paso","TX","12949   EASTBROOK DR 13 1"
2164,"El Paso","TX","12949   EASTBROOK DR 132 13"
2165,"El Paso","TX","12949   EASTBROOK DR 14"
2166,"El Paso","TX","12949   EASTBROOK DR 14 1"
2167,"El Paso","TX","12949   EASTBROOK DR 153"
2168,"El Paso","TX","12949   EASTBROOK DR 191 19"
2169,"El Paso","TX","12949   EASTBROOK DR 201"
2170,"El Paso","TX","12949   EASTBROOK DR 214"
2171,"El Paso","TX","12949   EASTBROOK DR 223"
2172,"El Paso","TX","12949   EASTBROOK DR 273"
2173,"El Paso","TX","12949   EASTBROOK DR 292"
2174,"El Paso","TX","12949   EASTBROOK DR 293"
2175,"El Paso","TX","12949   EASTBROOK DR 294"
2176,"El Paso","TX","12949   EASTBROOK DR 311"
2177,"El Paso","TX","12949   EASTBROOK DR 324"
2178,"El Paso","TX","12949   EASTBROOK DR 392"
2179,"El Paso","TX","12949   EASTBROOK DR 394 39"
2180,"El Paso","TX","12949   EASTBROOK DR 402"
2181,"El Paso","TX","12949   EASTBROOK DR 433 43"
2182,"El Paso","TX","12949   EASTBROOK DR 441"
2183,"El Paso","TX","12949   EASTBROOK DR 441 44"
2184,"El Paso","TX","12949   EASTBROOK DR 451 45"
2185,"El Paso","TX","12949   EASTBROOK DR 73 7"
2186,"El Paso","TX","12949   EASTBROOK DR 82 8"
2187,"El Paso","TX","12949   EASTBROOK DR 849 8"
2188,"El Paso","TX","130   MONTECILLO BLVD 1212 130"
2189,"El Paso","TX","130   MONTECILLO BLVD 1309"
2190,"El Paso","TX","130   TOBIN PL 2"
2191,"El Paso","TX","130 E WYOMING AVE 5"
2192,"El Paso","TX","130 N STEVENS ST C"
2193,"El Paso","TX","1300   AVALON DR F"
2194,"El Paso","TX","1300   MAGOFFIN AVE 12"
2195,"El Paso","TX","1300   MATTOX"
2196,"El Paso","TX","1301 N EL PASO ST 15"
2197,"El Paso","TX","1301 N MESA ST 1002"
2198,"El Paso","TX","1301 N MESA ST 104"
2199,"El Paso","TX","1301 N MESA ST 107"
2200,"El Paso","TX","1301 N MESA ST 109"
2201,"El Paso","TX","1301 N MESA ST 302"
2202,"El Paso","TX","1301 N MESA ST 309"
2203,"El Paso","TX","13013   JORGE GRAJEDA CT"
2204,"El Paso","TX","1302   CYNTHIA FARAH PL"
2205,"El Paso","TX","1302   GAIL BORDEN PL A1"
2206,"El Paso","TX","13028   HACIENTO"
2207,"El Paso","TX","1304   AVALON DR D"
2208,"El Paso","TX","1305   BLUEBERRY CT"
2209,"El Paso","TX","1305   MAGOFFIN AVE A"
2210,"El Paso","TX","1305   MAGOFFIN AVE D"
2211,"El Paso","TX","1305 E SAN ANTONIO AVE B"
2212,"El Paso","TX","1305 N OREGON ST 3"
2213,"El Paso","TX","1306   MAGOFFIN AVE 5"
2214,"El Paso","TX","1307   MAGOFFIN AVE 16"
2215,"El Paso","TX","1307   MAGOFFIN AVE 7"
2216,"El Paso","TX","1307 E NEVADA AVE B"
2217,"El Paso","TX","1308   AVALON DR B"
2218,"El Paso","TX","1308 N OCHOA ST 4"
2219,"El Paso","TX","1309   BACKUS ST"
2220,"El Paso","TX","1309 E RIO GRANDE AVE 3"
2221,"El Paso","TX","13098   BLUE COVE DR"
2222,"El Paso","TX","131   NEWMAN ST 6"
2223,"El Paso","TX","131   NEWMAN ST 8"
2224,"El Paso","TX","131   PENDALE RD 3"
2225,"El Paso","TX","131 N PENDELL RD 13"
2226,"El Paso","TX","131 S SEVILLE DR"
2227,"El Paso","TX","1311   MYRTLE AVE 1"
2228,"El Paso","TX","1311 E FOURTH AVE 6"
2229,"El Paso","TX","1311 E YANDELL DR 4"
2230,"El Paso","TX","13116   MYSTIC PATH AVE"
2231,"El Paso","TX","13117   MYSTIC PATH AVE"
2232,"El Paso","TX","1312   MYRTLE AVE 104"
2233,"El Paso","TX","1312 E SAN ANTONIO AVE 4"
2234,"El Paso","TX","1313   MAGRUDER ST OFC"
2235,"El Paso","TX","1313 N ST VRAIN ST 15"
2236,"El Paso","TX","1314   MYRTLE AVE 101"
2237,"El Paso","TX","1314   WRIGHT AVE C"
2238,"El Paso","TX","13140   SHADY TRAIL CT"
2239,"El Paso","TX","13141   HAZY CT"
2240,"El Paso","TX","13141   MYSTIC PATH DR"
2241,"El Paso","TX","13141   SHADY TRAIL CT"
2242,"El Paso","TX","13145   MYSTIC PATH DR"
2243,"El Paso","TX","13148   MYSTIC PATH DR"
2244,"El Paso","TX","13148   SHADY TRAIL CT"
2245,"El Paso","TX","13153   SHADY TRAIL CT"
2246,"El Paso","TX","13169   HAZY CT"
2247,"El Paso","TX","13169   SHADY TRAIL CT"
2248,"El Paso","TX","1318   MYRTLE AVE 205"
2249,"El Paso","TX","1318 E NEVADA AVE"
2250,"El Paso","TX","13180   MYSTIC PATH DR"
2251,"El Paso","TX","13181   SHADY TRAIL CT"
2252,"El Paso","TX","13184   SHADY TRAIL CT"
2253,"El Paso","TX","13188   MYSTIC PATH DR"
2254,"El Paso","TX","1319   MAGOFFIN AVE 10"
2255,"El Paso","TX","1319   MAGOFFIN AVE 1A"
2256,"El Paso","TX","1319   MAGOFFIN AVE 304"
2257,"El Paso","TX","132 N GLENWOOD ST 1 A"
2258,"El Paso","TX","132 N GLENWOOD ST A"
2259,"El Paso","TX","132 N PENDA"
2260,"El Paso","TX","1320 E THIRD AVE 1318"
2261,"El Paso","TX","1320 N CAMPBELL ST 4"
2262,"El Paso","TX","1320 N CAMPBELL ST 6"
2263,"El Paso","TX","1320 N ZARAGOZA RD 109"
2264,"El Paso","TX","1325   DETROIT"
2265,"El Paso","TX","1325   GEORGE DIETER DR C1"
2266,"El Paso","TX","1325   GEORGE DIETER DR G"
2267,"El Paso","TX","1325   GEORGE DIETER DR K"
2268,"El Paso","TX","1325   NORTHWESTERN DR 1102"
2269,"El Paso","TX","1325   NORTHWESTERN DR 1202 1"
2270,"El Paso","TX","1325   NORTHWESTERN DR 2202"
2271,"El Paso","TX","1325   NORTHWESTERN DR 2205"
2272,"El Paso","TX","1325   NORTHWESTERN DR 3202"
